2022_ID,2022_Label
S2406_C06_003E,OCCUPATION BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SERVICE OCCUPATIONS
S2406_C06_004E,OCCUPATION BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SALES AND OFFICE OCCUPATIONS
S2406_C06_005E,"OCCUPATION BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!NATURAL RESOURCES, CONSTRUCTION, AND MAINTENANCE OCCUPATIONS"
S2406_C06_006E,"OCCUPATION BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRODUCTION, TRANSPORTATION, AND MATERIAL MOVING OCCUPATIONS"
S2406_C06_007E,OCCUPATION BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!PERCENT ALLOCATED!!OCCUPATION
S2407_C01_001E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2407_C01_002E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
S2407_C01_003E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CONSTRUCTION
S2407_C01_004E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!MANUFACTURING
S2407_C01_005E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!WHOLESALE TRADE
S2407_C01_006E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!RETAIL TRADE
S2407_C01_007E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S2407_C01_008E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INFORMATION
S2407_C01_009E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S2407_C01_010E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S2407_C01_011E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S2407_C01_012E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S2407_C01_013E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION"
S2407_C01_014E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PUBLIC ADMINISTRATION
S2407_C01_015E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!TOTAL!!PERCENT ALLOCATED!!INDUSTRY
S2407_C02_001E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2407_C02_002E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
S2407_C02_003E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CONSTRUCTION
S2407_C02_004E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!MANUFACTURING
S2407_C02_005E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!WHOLESALE TRADE
S2407_C02_006E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!RETAIL TRADE
S2407_C02_007E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S2407_C02_008E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INFORMATION
S2407_C02_009E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S2407_C02_010E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S2407_C02_011E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S2407_C02_012E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S2407_C02_013E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION"
S2407_C02_014E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PUBLIC ADMINISTRATION
S2407_C02_015E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!EMPLOYEE OF PRIVATE COMPANY WORKERS!!PERCENT ALLOCATED!!INDUSTRY
S2407_C03_001E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2407_C03_002E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
S2407_C03_003E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CONSTRUCTION
S2407_C03_004E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!MANUFACTURING
S2407_C03_005E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!WHOLESALE TRADE
S2407_C03_006E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!RETAIL TRADE
S2407_C03_007E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S2407_C03_008E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INFORMATION
S2407_C03_009E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S2407_C03_010E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S2407_C03_011E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S2407_C03_012E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S2407_C03_013E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION"
S2407_C03_014E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PUBLIC ADMINISTRATION
S2407_C03_015E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS!!PERCENT ALLOCATED!!INDUSTRY
S2407_C04_001E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2407_C04_002E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
S2407_C04_003E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CONSTRUCTION
S2407_C04_004E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!MANUFACTURING
S2407_C04_005E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!WHOLESALE TRADE
S2407_C04_006E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!RETAIL TRADE
S2407_C04_007E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S2407_C04_008E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INFORMATION
S2407_C04_009E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S2407_C04_010E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S2407_C04_011E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S2407_C04_012E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S2407_C04_013E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION"
S2407_C04_014E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PUBLIC ADMINISTRATION
S2407_C04_015E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS!!PERCENT ALLOCATED!!INDUSTRY
S2407_C05_001E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
S2407_C05_002E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
S2407_C05_003E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CONSTRUCTION"
S2407_C05_004E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!MANUFACTURING"
S2407_C05_005E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!WHOLESALE TRADE"
S2407_C05_006E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!RETAIL TRADE"
S2407_C05_007E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S2407_C05_008E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INFORMATION"
S2407_C05_009E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S2407_C05_010E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S2407_C05_011E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S2407_C05_012E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S2407_C05_013E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION"
S2407_C05_014E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PUBLIC ADMINISTRATION"
S2407_C05_015E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!LOCAL, STATE, AND FEDERAL GOVERNMENT WORKERS!!PERCENT ALLOCATED!!INDUSTRY"
S2407_C06_001E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2407_C06_002E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
